Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Location;Adress generated;Latitude;Longitude;name;description
393180039;ADMR CHEF BOUTONNAIS ET SAUZEEN;ESPACE VOLTONIA 1 PL DU PETIT MAURE ;79110;CHEF BOUTONNE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;ESPACE VOLTONIA 1 PL DU PETIT MAURE  CHEF BOUTONNE;ESPACE VOLTONIA 1 PL DU PETIT MAURE  CHEF BOUTONNE;46.10927;-0.067666;ADMR CHEF BOUTONNAIS ET SAUZEEN;SIREN : 393180039 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
440667210;ETUDE DE MAÎTRE CENEDESE-GUILLOT;BOULEVARD DENCAMP BP4;16170;ROUILLAC;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;BOULEVARD DENCAMP BP4 16170 ROUILLAC;BOULEVARD DENCAMP  16170 ROUILLAC;45.775525;-0.067872;ETUDE DE MAÎTRE CENEDESE-GUILLOT;SIREN : 440667210 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
338049208;A.D.M.R. A NOUSTE;MAIRIE D'OSSEN ;65100;OSSEN;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE D'OSSEN  65100 OSSEN;MAIRIE D'OSSEN  65100 OSSEN;43.071459;-0.067967;A.D.M.R. A NOUSTE;SIREN : 338049208 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
323944173;ADMR LA VIE DE LA DIVES;ESPACE CHRISTIAN LAROSE  PL FRANCOIS MITTERAND ;14270;MEZIDON CANON;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;ESPACE CHRISTIAN LAROSE  PL FRANCOIS MITTERAND  MEZIDON CANON;ESPACE CHRISTIAN LAROSE  PL FRANCOIS MITTERAND  MEZIDON CANON;49.07351;-0.069616;ADMR LA VIE DE LA DIVES;SIREN : 323944173 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
305395618;SCP MAXIME GRAILLOT;170 AVENUE DE LA REPUBLIQUE ;14800;DEAUVILLE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;170 AVENUE DE LA REPUBLIQUE  DEAUVILLE;170 AVENUE DE LA REPUBLIQUE  DEAUVILLE;49.356648;0.071291;SCP MAXIME GRAILLOT;SIREN : 305395618 | NAF : 6910Z Activités juridiques | Portée : Etendue
304604424;A.D.M.R. HAUT LAVEDAN;1 RUE DES BRUYERES ;65400;AGOS VIDALOS;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;1 RUE DES BRUYERES  AGOS VIDALOS;1 RUE DES BRUYERES  AGOS VIDALOS;43.033626;-0.072429;A.D.M.R. HAUT LAVEDAN;SIREN : 304604424 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
439923467;SCP FRANS ET VENISSE HUISSIERS DE JUSTICE ASSOCIES;4 RUE BERTRAZND TOUTAIN ;72200;LA FLECHE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;4 RUE BERTRAZND TOUTAIN  LA FLECHE;4 RUE BERTRAZND TOUTAIN  LA FLECHE;47.699703;-0.072496;SCP FRANS ET VENISSE HUISSIERS DE JUSTICE ASSOCIES;SIREN : 439923467 | NAF : 6910Z Activités juridiques | Portée : Etendue
339153611;ADMR DE LATILLE;3 AV DU BOURG ;86190;LATILLE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;3 AV DU BOURG  LATILLE;3 AV DU BOURG  LATILLE;46.619403;0.073869;ADMR DE LATILLE;SIREN : 339153611 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
306000795;SCP MYRIAM LAFARGUE DENIS RIBETON SERGE RIBARDIERE HUISSIERS DE JUSTICE ASSOCIES;3 RUE GEORGES MAGNOAC BP 626;65006;TARBES CEDEX;6910Z Activités juridiques;PROFESSIONNEL;Etendue;3 RUE GEORGES MAGNOAC BP 626 65006 TARBES CEDEX;3 RUE GEORGES MAGNOAC  65006 TARBES CEDEX;43.234758;0.074178;SCP MYRIAM LAFARGUE DENIS RIBETON SERGE RIBARDIERE HUISSIERS DE JUSTICE ASSOCIES;SIREN : 306000795 | NAF : 6910Z Activités juridiques | Portée : Etendue
331923417;COVEMAEKER DOMINIQUE HUISSIER DE JUSTICE;1 RUE FONTEVRAULT ;72200;LA FLECHE;Code APE: 6910Z;PROFESSIONNEL;Etendue;1 RUE FONTEVRAULT  LA FLECHE;1 RUE FONTEVRAULT  LA FLECHE;47.699021;-0.074875;COVEMAEKER DOMINIQUE HUISSIER DE JUSTICE;SIREN : 331923417 | NAF : Code APE: 6910Z | Portée : Etendue
324215000;ADMR LES DEUX RIVES;110 RUE DES PRES ;49400;SAUMUR;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;110 RUE DES PRES  SAUMUR;110 RUE DES PRES  SAUMUR;47.243111;-0.076265;ADMR LES DEUX RIVES;SIREN : 324215000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
786196000;ADMR LES TUFFEAUX;110 RUE DES PRES ;49400;SAUMUR;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;110 RUE DES PRES  SAUMUR;110 RUE DES PRES  SAUMUR;47.243111;-0.076265;ADMR LES TUFFEAUX;SIREN : 786196000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
780938031;ADMR ALENCON;4 RUE CANDIE ;61000;ALENCON;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;4 RUE CANDIE  ALENCON;4 RUE CANDIE  ALENCON;48.431062;0.076836;ADMR ALENCON;SIREN : 780938031 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
434315040;ADMR ST PIERRE DES NIDS;LE BOIS ROUSSEAU ;53370;ST PIERRE DES NIDS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;LE BOIS ROUSSEAU  ST PIERRE DES NIDS;LE BOIS ROUSSEAU  ST PIERRE DES NIDS;48.379352;-0.077468;ADMR ST PIERRE DES NIDS;SIREN : 434315040 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
266501204;CENTRE COMMUNAL D'ACTION SOCIALE DE TARBES;29 BIS RUE GEORGES CLEMENCEAU BAT. PYRENE;65013;TARBES;853K Action sociale;PROFESSIONNEL;Générale;29 BIS RUE GEORGES CLEMENCEAU BAT. PYRENE TARBES;29 BIS RUE GEORGES CLEMENCEAU BAT. PYRENE TARBES;43.233681;0.077896;CENTRE COMMUNAL D'ACTION SOCIALE DE TARBES;SIREN : 266501204 | NAF : 853K Action sociale | Portée : Générale
420690935;ETUDE DE MAITRE PERROT AM HUISSIER DE JUSTICE;6 PLACE PORTE ST NICOLAS ;86200;LOUDUN;6910Z Activités juridiques;PROFESSIONNEL;Etendue;6 PLACE PORTE ST NICOLAS  LOUDUN;6 PLACE PORTE ST NICOLAS  LOUDUN;47.013108;0.077992;ETUDE DE MAITRE PERROT AM HUISSIER DE JUSTICE;SIREN : 420690935 | NAF : 6910Z Activités juridiques | Portée : Etendue
;CHAMBRE DEPARTEMENTALE DES HUISSIERS DE JUSTICE DES HAUTES PYRENEES;PALAIS DE JUSTICE BP 642;65000;TARBES;6910Z Activités juridiques;PROFESSIONNEL;Etendue;PALAIS DE JUSTICE BP 642 TARBES;PALAIS DE JUSTICE BP 642 TARBES;43.232951;0.078082;CHAMBRE DEPARTEMENTALE DES HUISSIERS DE JUSTICE DES HAUTES PYRENEES;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
392653606;ETUDE DE MAITRE MIQUEU BERTRAND HUISSIER DE JUSTICE;46 RUE DU MARECHAL FOCH BP 1023;65000;TARBES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;46 RUE DU MARECHAL FOCH BP 1023 TARBES;46 RUE DU MARECHAL FOCH BP 1023 TARBES;43.232951;0.078082;ETUDE DE MAITRE MIQUEU BERTRAND HUISSIER DE JUSTICE;SIREN : 392653606 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
305859571;SCP SANTRAILLE JEAN MARIE ET JEAN DOMINIQUE HUISSIERS DE JUSTICE ASSOCIES;9 COURS GAMBETTA BP 635;65000;TARBES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;9 COURS GAMBETTA BP 635 TARBES;9 COURS GAMBETTA BP 635 TARBES;43.232951;0.078082;SCP SANTRAILLE JEAN MARIE ET JEAN DOMINIQUE HUISSIERS DE JUSTICE ASSOCIES;SIREN : 305859571 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
216504407;MAIRIE DE TARBES;PLACE JEAN JAURES BP 1329;65013;TARBES;751A Administration générale, économique et sociale;PROFESSIONNEL;Générale;PLACE JEAN JAURES BP 1329 TARBES;PLACE JEAN JAURES BP 1329 TARBES;43.232951;0.078082;MAIRIE DE TARBES;SIREN : 216504407 | NAF : 751A Administration générale, économique et sociale | Portée : Générale
353123557;MAÎTRE CATHERINE DUSART CHEVALIER - HUISSIER DE JUSTICE;8 BIS RUE DU SEIGNEUR ;49400;SAUMUR;6910Z Activités juridiques;PROFESSIONNEL;Etendue;8 BIS RUE DU SEIGNEUR  SAUMUR;8 BIS RUE DU SEIGNEUR  SAUMUR;47.255319;-0.078528;MAÎTRE CATHERINE DUSART CHEVALIER - HUISSIER DE JUSTICE;SIREN : 353123557 | NAF : 6910Z Activités juridiques | Portée : Etendue
750651473;LEDUC ALISON HUISSIER DE JUSTICE;8 B RUE SEIGNEUR ;49400;SAUMUR;;PROFESSIONNEL;Etendue;8 B RUE SEIGNEUR  SAUMUR;8 B RUE SEIGNEUR  SAUMUR;47.255241;-0.07858;LEDUC ALISON HUISSIER DE JUSTICE;SIREN : 750651473 | NAF :  | Portée : Etendue
314669433;SOCIETE CIVILE PROFESSIONNELLE PIERRE GLOTIN.VIRGINIEFRAVAL HUISSIERS DE JUSTICE ASSOCIES;48 RUE DU PONTAIL LOUIS ;49400;SAUMUR;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;48 RUE DU PONTAIL LOUIS  SAUMUR;48 RUE DU PONTAIL LOUIS  SAUMUR;47.258449;-0.07889;SOCIETE CIVILE PROFESSIONNELLE PIERRE GLOTIN.VIRGINIEFRAVAL HUISSIERS DE JUSTICE ASSOCIES;SIREN : 314669433 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
317384360;DEQUIDT BOUIS-DEQUIDT VARIN;BP 05 ROUTE DE VERNANTES;49390;VERNOIL LE FOURRIER;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;BP 05 ROUTE DE VERNANTES VERNOIL LE FOURRIER;BP 05 ROUTE DE VERNANTES VERNOIL LE FOURRIER;47.387114;0.079624;DEQUIDT BOUIS-DEQUIDT VARIN;SIREN : 317384360 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
326877370;MAYMAUD;PLACE FOCH ;14360;TROUVILLE SUR MER;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;PLACE FOCH  TROUVILLE SUR MER;PLACE FOCH  TROUVILLE SUR MER;49.365841;0.079695;MAYMAUD;SIREN : 326877370 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
781261094;ADMR DE VILLEFAGNAN;1 RUE DU PUITS GILBERT ;16240;VILLEFAGNAN;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;1 RUE DU PUITS GILBERT  VILLEFAGNAN;1 RUE DU PUITS GILBERT  VILLEFAGNAN;46.013164;0.0799;ADMR DE VILLEFAGNAN;SIREN : 781261094 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
781461744;ADMR OIRON;3 PL RENE CASSIN ;79100;OIRON;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;3 PL RENE CASSIN  OIRON;3 PL RENE CASSIN  OIRON;46.950868;-0.080153;ADMR OIRON;SIREN : 781461744 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
788347748;CHALOPIN BARRE ET SLADEK;26 RUE BEAUREPAIRE BP159;49414;SAUMUR CEDEX ;Code APE: ;PROFESSIONNEL;Etendue;26 RUE BEAUREPAIRE BP159 49414 SAUMUR CEDEX ;26 RUE BEAUREPAIRE 49414 SAUMUR CEDEX;47.260163;-0.080235;CHALOPIN BARRE ET SLADEK;SIREN : 788347748 | NAF : Code APE:  | Portée : Etendue
322149329;MERLIN GERIN LOIRE;ZONE INDUSTRIELLE ST LAMBERT-DES-LEVEES ;49400;SAUMUR;2712Z Fabrication de moteurs, génératrices et transformateurs électriques et de matériel de distribution et de commande électrique;PROFESSIONNEL;Etendue;ZONE INDUSTRIELLE ST LAMBERT-DES-LEVEES  SAUMUR;ZONE INDUSTRIELLE ST LAMBERT-DES-LEVEES  SAUMUR;47.260135;-0.080893;MERLIN GERIN LOIRE;SIREN : 322149329 | NAF : 2712Z Fabrication de moteurs, génératrices et transformateurs électriques et de matériel de distribution et de commande électrique | Portée : Etendue
527861272;ADMR DU MONSEGURAIS;29 PLACE ROBERT DARNICHE ;33580;MONSEGUR;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;29 PLACE ROBERT DARNICHE  MONSEGUR;29 PLACE ROBERT DARNICHE  MONSEGUR;44.649824;0.080941;ADMR DU MONSEGURAIS;SIREN : 527861272 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
306094798;SCP BELLANGER-HUVEY-GAUDRE;7 RUE DE BRETAGNE ;61000;ALENCON;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;7 RUE DE BRETAGNE  ALENCON;7 RUE DE BRETAGNE  ALENCON;48.430596;0.080969;SCP BELLANGER-HUVEY-GAUDRE;SIREN : 306094798 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
498053347;ETUDE DE MAITRE RAYNAL MAGALI HUISSIER DE JUSTICE;2 RUE DE LA CHAPELLE ;14360;TROUVILLE SUR MER;6910Z Activités juridiques;PROFESSIONNEL;Etendue;2 RUE DE LA CHAPELLE  TROUVILLE SUR MER;2 RUE DE LA CHAPELLE  TROUVILLE SUR MER;49.368096;0.081088;ETUDE DE MAITRE RAYNAL MAGALI HUISSIER DE JUSTICE;SIREN : 498053347 | NAF : 6910Z Activités juridiques | Portée : Etendue
319331351;SCP JACQUES JOUET ET GWENAELLE BLAIS HUISSIERS DE JUSTICE ASSOCIES;10 RUE AMIRAL DE MAIGRET ;14360;TROUVILLE SUR MER;6910Z Activités juridiques;PROFESSIONNEL;Etendue;10 RUE AMIRAL DE MAIGRET  TROUVILLE SUR MER;10 RUE AMIRAL DE MAIGRET  TROUVILLE SUR MER;49.365831;0.081394;SCP JACQUES JOUET ET GWENAELLE BLAIS HUISSIERS DE JUSTICE ASSOCIES;SIREN : 319331351 | NAF : 6910Z Activités juridiques | Portée : Etendue
314137662;ADMR DE LOUDUN RURAL;1 RUE DE LA MAIRIE ;86200;LOUDUN;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;1 RUE DE LA MAIRIE  LOUDUN;1 RUE DE LA MAIRIE  LOUDUN;47.011172;0.081982;ADMR DE LOUDUN RURAL;SIREN : 314137662 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
781534763;ADMR DE LOUDUN VILLE;MAISON DES SERVICES 1 RUE DE LA MAIRIE ;86200;LOUDUN;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DES SERVICES 1 RUE DE LA MAIRIE  LOUDUN;MAISON DES SERVICES 1 RUE DE LA MAIRIE  LOUDUN;47.011172;0.081982;ADMR DE LOUDUN VILLE;SIREN : 781534763 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
517891008;ASSOCIATION ADMR ENFANCE FAMILLE;27 AV DES FORGES ;65000;TARBES;9499Z Activités des autres organisations associatives;PROFESSIONNEL;Etendue;27 AV DES FORGES  TARBES;27 AV DES FORGES  TARBES;43.239861;0.082232;ASSOCIATION ADMR ENFANCE FAMILLE;SIREN : 517891008 | NAF : 9499Z Activités des autres organisations associatives | Portée : Etendue
788244531;ADMR MALICORNE;MAIRIE ;72270;MALICORNE SUR SARTHE;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;MAIRIE  MALICORNE SUR SARTHE;MAIRIE  MALICORNE SUR SARTHE;47.813266;-0.082526;ADMR MALICORNE;SIREN : 788244531 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
343275103;ETUDE DE MAITRE ROUDEAU JEAN-LUC HUISSIER DE JUSTICE;53 RUE DEZS VICTIMES ;33580;MONSEGUR;6910Z Activités juridiques;PROFESSIONNEL;Etendue;53 RUE DEZS VICTIMES  MONSEGUR;53 RUE DEZS VICTIMES  MONSEGUR;44.650781;0.083071;ETUDE DE MAITRE ROUDEAU JEAN-LUC HUISSIER DE JUSTICE;SIREN : 343275103 | NAF : 6910Z Activités juridiques | Portée : Etendue
422030999;ETUDE DE MAITRE LAPEYRE MARTINE HUISSIER DE JUSTICE;18 RUE DE LA AMIRIE BP 32;86200;LOUDUN;6910Z Activités juridiques;PROFESSIONNEL;Etendue;18 RUE DE LA AMIRIE BP 32 86200 LOUDUN;18 RUE DE LA AMIRIE BP 32 86200 LOUDUN;47.008967;0.083183;ETUDE DE MAITRE LAPEYRE MARTINE HUISSIER DE JUSTICE;SIREN : 422030999 | NAF : 6910Z Activités juridiques | Portée : Etendue
321690299;AREAL SAS;RUE DE LA  MENOUE ;32400;RISCLE;4621Z Commerce de gros de produits agricoles bruts et d'animaux vivants;PROFESSIONNEL;Etendue;RUE DE LA  MENOUE  RISCLE;RUE DE LA  MENOUE  RISCLE;43.651051;-0.08327;AREAL SAS;SIREN : 321690299 | NAF : 4621Z Commerce de gros de produits agricoles bruts et d'animaux vivants | Portée : Etendue
391733300;FINADOUR;RUE DE LA MENOUE ;32400;RISCLE;8299Z Activités de soutien aux entreprises n.c.a.;PROFESSIONNEL;Etendue;RUE DE LA MENOUE  RISCLE;RUE DE LA MENOUE  RISCLE;43.651051;-0.08327;FINADOUR;SIREN : 391733300 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
382254522;GSN SEMENCES;RUE DE MENOUE ;32400;RISCLE;0113Z Cultures non permanentes;PROFESSIONNEL;Etendue;RUE DE MENOUE  RISCLE;RUE DE MENOUE  RISCLE;43.651051;-0.08327;GSN SEMENCES;SIREN : 382254522 | NAF : 0113Z Cultures non permanentes | Portée : Etendue
421451006;MAIS VAL D'ADOUR;RUE DE MENOUE ;32400;RISCLE;5210B Entreposage et stockage;PROFESSIONNEL;Etendue;RUE DE MENOUE  RISCLE;RUE DE MENOUE  RISCLE;43.651051;-0.08327;MAIS VAL D'ADOUR;SIREN : 421451006 | NAF : 5210B Entreposage et stockage | Portée : Etendue
442183299;NOVASOL SAS;RUE DE LA MENOUE ;32400;RISCLE;4621Z Commerce de gros de produits agricoles bruts et d'animaux vivants;PROFESSIONNEL;Etendue;RUE DE LA MENOUE  RISCLE;RUE DE LA MENOUE  RISCLE;43.651051;-0.08327;NOVASOL SAS;SIREN : 442183299 | NAF : 4621Z Commerce de gros de produits agricoles bruts et d'animaux vivants | Portée : Etendue
381996214;VIVADOUR;RUE DE LA MENOUE ;32400;RISCLE;4621Z Commerce de gros de produits agricoles bruts et d'animaux vivants;PROFESSIONNEL;Etendue;RUE DE LA MENOUE  RISCLE;RUE DE LA MENOUE  RISCLE;43.651051;-0.08327;VIVADOUR;SIREN : 381996214 | NAF : 4621Z Commerce de gros de produits agricoles bruts et d'animaux vivants | Portée : Etendue
404360919;VIVAVOL;RUE DE LA MENOUE ;32400;RISCLE;4611Z Intermédiaires du commerce de gros;PROFESSIONNEL;Etendue;RUE DE LA MENOUE  RISCLE;RUE DE LA MENOUE  RISCLE;43.651051;-0.08327;VIVAVOL;SIREN : 404360919 | NAF : 4611Z Intermédiaires du commerce de gros | Portée : Etendue
400178802;BAREILLE JACQUES NOTAIRE;7, RUE JEAN PELLET ;65000;TARBES;6910Z Activités juridiques;PROFESSIONNEL;Etendue;7, RUE JEAN PELLET  TARBES;7, RUE JEAN PELLET  TARBES;43.230547;0.084211;BAREILLE JACQUES NOTAIRE;SIREN : 400178802 | NAF : 6910Z Activités juridiques | Portée : Etendue
534112057;ABRI ADMR;CS 20143 27 AV DES FORGES ;65000;TARBES;9499Z Activités des autres organisations associatives;PROFESSIONNEL;Etendue;CS 20143 27 AV DES FORGES  TARBES;CS 20143 27 AV DES FORGES  TARBES;43.241888;0.084592;ABRI ADMR;SIREN : 534112057 | NAF : 9499Z Activités des autres organisations associatives | Portée : Etendue
329844344;FEDERATION ADMR;CS 20143 27 AV DES FORGES ;65001;TARBES;8690D Autres activités pour la santé humaine;PROFESSIONNEL;Etendue;CS 20143 27 AV DES FORGES  TARBES;CS 20143 27 AV DES FORGES  TARBES;43.241888;0.084592;FEDERATION ADMR;SIREN : 329844344 | NAF : 8690D Autres activités pour la santé humaine | Portée : Etendue
351380183;SCP LAVEIX-DECHE-PETGES;11 RUE SAINT ROMAIN ;33540;SAUVETERRE DE GUYENNE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;11 RUE SAINT ROMAIN  SAUVETERRE DE GUYENNE;11 RUE SAINT ROMAIN  SAUVETERRE DE GUYENNE;44.691886;-0.085368;SCP LAVEIX-DECHE-PETGES;SIREN : 351380183 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
390938405;SCP CHATEL MARTIN HUISSIERS DE JUSTICE ASSOCIES;150 GRANDE RUE ;61007;ALENCON;6910Z Activités juridiques;PROFESSIONNEL;Etendue;150 GRANDE RUE  ALENCON;150 GRANDE RUE  ALENCON;48.428348;0.085858;SCP CHATEL MARTIN HUISSIERS DE JUSTICE ASSOCIES;SIREN : 390938405 | NAF : 6910Z Activités juridiques | Portée : Etendue
781534540;ETUDE DE MAITRE PORTRAIT CHRISTIAN NOTAIRE;19 RUE MARCEL AYMARD BP 31;86202;LOUDUN;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;19 RUE MARCEL AYMARD BP 31 86202 LOUDUN;19 RUE MARCEL AYMARD 86202 LOUDUN;47.01099;0.085888;ETUDE DE MAITRE PORTRAIT CHRISTIAN NOTAIRE;SIREN : 781534540 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
442534350;ETUDE DE MAITRE BRETECHER MURIEL HUISSIER DE JUSTICE;3 RUE CARDINE BP 3;32400;RISCLE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3 RUE CARDINE BP 3 32400 RISCLE;3 RUE CARDINE 32400 RISCLE;43.658594;-0.086819;ETUDE DE MAITRE BRETECHER MURIEL HUISSIER DE JUSTICE;SIREN : 442534350 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
;SCP LUX CAROLINE;3 RUE DE LA CORDERIE BP 03;32400;RISCLE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;3 RUE DE LA CORDERIE BP 03 32400 RISCLE;3 RUE DE LA CORDERIE  32400 RISCLE;43.658594;-0.086819;SCP LUX CAROLINE;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
274900026;OPH SAUMUR HABITAT;213 BOULEVARD BENJAMIN DELESSERT ;44043;SAUMUR CEDEX;6820A Location et exploitation de biens immobiliers propres ou loués;PROFESSIONNEL;Etendue;213 BOULEVARD BENJAMIN DELESSERT  SAUMUR CEDEX;213 BOULEVARD BENJAMIN DELESSERT  SAUMUR CEDEX;47.255215;-0.087005;OPH SAUMUR HABITAT;SIREN : 274900026 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Etendue
343656351;ADMR DE RISCLE;3 RUE DE LA CARDERIE ;32400;RISCLE;8899A Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;3 RUE DE LA CARDERIE  RISCLE;3 RUE DE LA CARDERIE  RISCLE;43.657435;-0.087503;ADMR DE RISCLE;SIREN : 343656351 | NAF : 8899A Autre action sociale sans hébergement | Portée : Etendue
494392525;ADMR BEAUMARCHES;IMMEUBLE DUCLOS ;32160;BEAUMARCHES;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;IMMEUBLE DUCLOS  32160 BEAUMARCHES;32160 BEAUMARCHES;43.58507;0.089465;ADMR BEAUMARCHES;SIREN : 494392525 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
